priority,classification,listing_id,listing_uuid,sku,product_id,status,quantity,mismatches,queue_items,title,frontend_url
P3,sku_spec_mismatch,6154007,0e8166f6-433b-414b-8373-b575cb260842,MBA.A2179.2020.i7.8gb.256gb.Grey.fair,03773c6d-1e47-4eeb-acda-ace9e100b42e,Offline,0,grade:Grey,,MacBook Air Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/03773c6d-1e47-4eeb-acda-ace9e100b42e?l=12
P3,sku_spec_mismatch,6151789,9978585f-85b3-4be0-a0ba-6ee58fef4e02,MBA.A2681.8GB.256GB.Gold.Fair,247a7a06-b392-4845-8833-a3df28108b6a,Offline,0,storage:Gold,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/247a7a06-b392-4845-8833-a3df28108b6a?l=12
P3,sku_spec_mismatch,6151750,7d2a694c-425c-47c7-bd17-b539e83fb51a,MBP16.A2485.16GB.512GB.Grey.Good,7ec61285-e7f0-47e7-a338-cc55f7ec5a41,Offline,0,storage:Grey,,MacBook Pro 16-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-pro-10-core-and-16-core-gpu-16gb-ram-ssd-512gb-qwerty-english-us/7ec61285-e7f0-47e7-a338-cc55f7ec5a41?l=12
P3,sku_spec_mismatch,6100093,b6d60a38-2f17-4bed-a154-5aa352e298ce,MBP14.A2442.16GB.1TB.Grey.Good,4ba6d96c-566d-4af8-9780-c0567a9c29ca,Offline,0,storage:Grey,,MacBook Pro 14-inch (2021) - Apple M1 Pro 10-core and 16-core GPU - 16GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-14-inch-with-m1-pro-10-core-and-16-core-gpu-16gb-ram-ssd-1tb-qwerty-english-uk/4ba6d96c-566d-4af8-9780-c0567a9c29ca?l=12
P3,sku_spec_mismatch,6063276,99426df7-2647-4067-bacb-9ee823bf1b7e,MBP.A2251.i7.32GB.2TB.Grey.Good,0813a2a6-fd00-4d5f-8ad0-d51aea5715f4,Offline,0,storage:2TB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 32GB SSD 2000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-32gb-ssd-2-tb-qwerty/0813a2a6-fd00-4d5f-8ad0-d51aea5715f4?l=12
P3,sku_spec_mismatch,6041177,4a255fad-7bbb-4df5-8ae3-384f524bbcc1,MBP15.A1990.i7.16GB.256GB.Grey.Good,2f8f2850-2755-4acb-81c8-49dd01862233,Offline,0,storage:256GB,,MacBook Pro Retina 15-inch (2018) - Core i7 - 16GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-154-inch-2018-core-i7-16gb-ssd-256-gb-qwerty-english-uk/2f8f2850-2755-4acb-81c8-49dd01862233?l=12
P3,sku_spec_mismatch,6039590,18f517fc-fa19-4d5b-8dbc-f03eec823656,MBA.A2681.8GB.256GB.Silver.Fair,6c42ad60-b32e-499d-8cc6-03b18e570202,Offline,0,storage:Silver,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/6c42ad60-b32e-499d-8cc6-03b18e570202?l=12
P3,sku_spec_mismatch,6039434,2ab7227e-6060-4664-9bdf-c4d05b0a96f8,MBA.A2179.i5.2020.8GB.512GB.Grey.Fair,ab191cdf-2e76-4701-bb6a-b851d27ef262,Offline,0,grade:Grey,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-13-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/ab191cdf-2e76-4701-bb6a-b851d27ef262?l=12
P3,sku_spec_mismatch,6015866,ec08fecc-dfe7-4833-8860-ba17bd5cbf63,MBP.A2251.i5.16GB.512GB.Grey.Fair,47537b25-138d-45ff-b907-84d67b47813b,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-512-qwerty-english/47537b25-138d-45ff-b907-84d67b47813b?l=12
P3,sku_spec_mismatch,6007339,8ba06a17-9498-4fc5-ae95-cad0fd0e181e,MBA.A2681.8GB.256GB.Champagne.VGood,cea79c0e-61f7-4d42-bfd1-6ed7f0199e3b,Offline,0,storage:Champagne,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/cea79c0e-61f7-4d42-bfd1-6ed7f0199e3b?l=12
P3,sku_spec_mismatch,6000642,66e5e7d2-ae0e-4bb9-af68-6093ac0bc90b,MBA.A2681.16GB.256GB.starlight.Fair,8a29a667-0322-4b5d-8bd5-bf1ec3765b41,Offline,0,storage:starlight,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-16gb-ram-ssd-256gb-qwerty/8a29a667-0322-4b5d-8bd5-bf1ec3765b41?l=12
P3,sku_spec_mismatch,5995471,3843b3f4-f146-4534-b946-45ad6e468799,MBA.A2681.8GB.256GB.Midnight.Good,9b1ef69f-c204-4a9f-8b06-a4ec8e37b231,Offline,0,storage:Midnight,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/9b1ef69f-c204-4a9f-8b06-a4ec8e37b231?l=12
P3,sku_spec_mismatch,5991610,b6731c49-126c-4d44-9545-8c31700b00a3,MBP.A2289.i7.16GB.512GB.Grey.Fair,3a6f21f8-3aae-41de-8718-58c788932962,Offline,0,storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i7 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-16gb-ssd-512-qwerty-english-us/3a6f21f8-3aae-41de-8718-58c788932962?l=12
P3,sku_spec_mismatch,5985636,c2874c93-e6bc-4650-8a03-2eef42c57e6b,MBA.A2179.2020.i3.8GB.256GB.Gold.Fair,ab6fbe7f-ef87-4843-848d-2e5bac803117,Offline,0,grade:Gold,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-qwerty-english/ab6fbe7f-ef87-4843-848d-2e5bac803117?l=12
P3,sku_spec_mismatch,5984035,6821d896-67f2-4e59-8505-1e6359169d48,MBA.A2179.i5.2020.8GB.512GB.Grey.VGood,ab191cdf-2e76-4701-bb6a-b851d27ef262,Offline,0,grade:Grey,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-13-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/ab191cdf-2e76-4701-bb6a-b851d27ef262?l=12
P3,sku_spec_mismatch,5977563,09c7b650-1fd3-4ca1-90d8-fa173c479f0d,MBA.A1932.2019.8GB.128GB.Silver.Fair,37520bc3-4b33-418a-b334-e5c55264c9fb,Offline,0,storage:128GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-128-gb-qwerty-english-uk/37520bc3-4b33-418a-b334-e5c55264c9fb?l=12
P3,sku_spec_mismatch,5977557,6d904be5-1e41-4ff9-ac3f-42569aa1cd88,MBA.A1932.2018.8GB.256GB.Grey.Good,39759208-c827-4cea-93c2-6184583fc240,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2018) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2015-core-i5-8gb-ssd-256-gb-qwerty-english-us/39759208-c827-4cea-93c2-6184583fc240?l=12
P3,sku_spec_mismatch,5976224,24701484-b846-4bee-80a5-382bb195c2f5,MBP.A2918.8GB.512GB.Grey.VGood,66817557-aa53-47aa-b076-0b2f83e866c3,Offline,0,storage:Grey,,MacBook Pro 14-inch (2023) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2023-m3-8-core-and-10-core-gpu-8gb-ram-ssd-512gb-qwerty-english/66817557-aa53-47aa-b076-0b2f83e866c3?l=12
P3,sku_spec_mismatch,5976222,88795e49-2afd-4ced-b94e-d231cf2193cd,MBA.A2179.2020.8GB.512GB.Silver.Fair,ca7a6f67-5725-4ffe-8179-031c56d33943,Offline,0,storage:512GB,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-512-gb-qwerty-english-us/ca7a6f67-5725-4ffe-8179-031c56d33943?l=12
P3,sku_spec_mismatch,5970611,ef1fc3ef-c182-400a-baf6-7e7ca37e6212,MBA.A2337.8GB.512GB.Gold.Good,837fca52-dce8-4416-afb7-078d24da1f4c,Offline,0,storage:Gold,,MacBook Air 13-inch (2020) - Apple M1 8-core and 8-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-133-inch-2020-m1-8-core-and-8-core-gpu-8gb-ram-ssd-512gb-qwerty-english/837fca52-dce8-4416-afb7-078d24da1f4c?l=12
P3,sku_spec_mismatch,5959589,cb98a023-ad93-4d0e-8ae7-1ee9fd25bd41,MBP13.2020.A2289A2251.i5.16GB.512GB.Silver.Fair,b5d8a8cd-e2b5-47fb-8838-d7d28259fc03,Offline,0,chip:A2289A2251; grade:Silver,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-512-qwerty-english-us/b5d8a8cd-e2b5-47fb-8838-d7d28259fc03?l=12
P3,sku_spec_mismatch,5952734,2a76fe81-b805-4364-8660-ed6bac3e572b,MBA.A2681.8GB.256GB.Midnight.VGood,9b1ef69f-c204-4a9f-8b06-a4ec8e37b231,Offline,0,storage:Midnight,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/9b1ef69f-c204-4a9f-8b06-a4ec8e37b231?l=12
P3,sku_spec_mismatch,5952719,78957fbf-33e7-47c1-ad5e-a64449ddbeb5,MBA.A2179.i5.8GB.512GB.Silver.VGood,ca7a6f67-5725-4ffe-8179-031c56d33943,Offline,0,storage:512GB; grade:VGood,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-512-gb-qwerty-english-us/ca7a6f67-5725-4ffe-8179-031c56d33943?l=12
P3,sku_spec_mismatch,5942431,6b03f330-8ca9-4ce9-b3c4-04beffda4a26,MBA.A2681.8GB.512GB.Midnight.Good,0d47f0d4-b52a-4474-b898-5037459a5a10,Offline,0,storage:Midnight,,MacBook Air 13-inch (2022) - Apple M2 8-core and 10-core GPU - 8GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-10-core-gpu-8gb-ram-ssd-512gb-qwerty/0d47f0d4-b52a-4474-b898-5037459a5a10?l=12
P3,sku_spec_mismatch,5936706,5421a28c-c90d-4ba8-8b21-e8283db4061b,MBA.A2337.16GB.1TB.Grey.Vgood,6fa6e8b9-e40e-4f53-8522-714029c7117f,Offline,0,storage:Grey,,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 16GB RAM - SSD 1000GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-2020-13-inch-with-m1-8-core-and-7-core-gpu-16gb-ram-ssd-1tb-qwerty-english-us/6fa6e8b9-e40e-4f53-8522-714029c7117f?l=12
P3,sku_spec_mismatch,5934212,230c738f-f3b0-4cf1-85ce-15c43e9f7c7e,MBP.A2141.i7.16GB.512GB.Grey.Fair,ada7178e-5527-4789-b896-4911ab21420e,Offline,0,storage:512GB,,MacBook Pro Retina 16-inch (2019) - Core i7 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-16-inch-2019-core-i7-16gb-ssd-512-gb-qwerty/ada7178e-5527-4789-b896-4911ab21420e?l=12
P3,sku_spec_mismatch,5934191,f3125d52-f81c-4db1-99c8-48fed5c23508,MBA.A2337.8C.16GB.512GB.Silver.VGood,a8e2d358-cbd3-4c4b-9fdc-a422fe633518,Offline,0,grade:VGood,,MacBook Air 13-inch (2020) - Apple M1 8-core and 8-core GPU - 16GB RAM - SSD 512GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-2020-13-inch-with-m1-8-core-and-8-core-gpu-16gb-ram-ssd-512gb-qwerty-english-us/a8e2d358-cbd3-4c4b-9fdc-a422fe633518?l=12
P3,sku_spec_mismatch,5934184,21a8134c-96b6-41cb-8ed8-195d979b6cd5,MBA.A2179.i5.8GB.512GB.Grey.VGood,ab191cdf-2e76-4701-bb6a-b851d27ef262,Offline,0,storage:512GB; grade:VGood,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-13-inch-2020-core-i5-8gb-ssd-256-gb-qwerty/ab191cdf-2e76-4701-bb6a-b851d27ef262?l=12
P3,sku_spec_mismatch,5928305,302a90ac-8d0c-4a6c-89e2-832fae9d5dc4,MBA.A1932.2019.8GB.256GB.Silver.VGood,f8974386-598e-4a1a-a798-8d62aa11ec78,Offline,0,storage:256GB; grade:VGood,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-256-gb-qwerty-english-uk/f8974386-598e-4a1a-a798-8d62aa11ec78?l=12
P3,sku_spec_mismatch,5928302,fb45baa0-ad25-47ba-bd9c-1b1e567e7e37,MBA.2019.A1932.8GB.128GB.Gold.Fair,80760140-6528-4a2a-aab7-68d06b049d94,Offline,0,chip:A1932; storage:128GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-128-gb-qwerty-english-uk/80760140-6528-4a2a-aab7-68d06b049d94?l=12
P3,sku_spec_mismatch,5923255,51b9fae4-ae27-47ae-bf9a-e1befb8c90c3,MBP.A2289.i7.8GB.256GB.Grey.VGood,5ae7aaa7-1977-4eec-bc47-57ad28316a76,Offline,0,storage:256GB; grade:VGood,,MacBook Pro Retina 13-inch (2020) - Core i7 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i7-8gb-ssd-256-qwerty-english-us/5ae7aaa7-1977-4eec-bc47-57ad28316a76?l=12
P3,sku_spec_mismatch,5914859,d9466364-1dc3-461e-bbe7-0e5f8cd91979,MBA.A2179.i3.8GB.256GB.Gold.Fair,ab6fbe7f-ef87-4843-848d-2e5bac803117,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-qwerty-english/ab6fbe7f-ef87-4843-848d-2e5bac803117?l=12
P3,sku_spec_mismatch,5906057,6c02bd2b-da0d-43e5-8cd5-0203fc15072e,MBP.A1990.32GB.1TB.Grey.Good,be3ee076-f76b-48dd-8515-6fec50fe17c6,Offline,0,ram:1TB; storage:Grey,,MacBook Pro Retina 15-inch (2018) - Core i9 - 32GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-154-inch-2018-core-i9-32gb-ssd-1-tb-qwerty-english-us/be3ee076-f76b-48dd-8515-6fec50fe17c6?l=12
P3,sku_spec_mismatch,5906053,2663205e-ef46-4e9c-a57b-7a7d2ce6e2d6,MBP.13.A2289.8GB.512GB.Grey.Good,29d6eb19-0867-42d6-9d9c-f579d5d118d1,Offline,0,chip:A2289; storage:512GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-8gb-ssd-512-gb-qwerty-english-us/29d6eb19-0867-42d6-9d9c-f579d5d118d1?l=12
P3,sku_spec_mismatch,5906050,bafac9b6-90ef-46e9-a21c-1dac6f1d8010,MBA.A2337.8GB.256GB.Silver.Good,b8f6f0c1-d4f4-4693-8150-b112d5371b64,Offline,0,storage:Silver,,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-2020-13-inch-with-m1-8-core-and-7-core-gpu-8gb-ram-ssd-2tb-qwerty-english-uk/b8f6f0c1-d4f4-4693-8150-b112d5371b64?l=12
P3,sku_spec_mismatch,5906041,742061ef-c5ad-4d26-96c7-6449d75fa10a,MBA.A2179.8GB.256GB.Gold.Fair,58b693f2-2c99-4674-848a-f0ab4f3ccf73,Offline,0,ram:256GB; storage:Gold,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-256-qwerty-english-us/58b693f2-2c99-4674-848a-f0ab4f3ccf73?l=12
P3,sku_spec_mismatch,5906038,f38962ab-ec3c-4bda-b343-820300ad7bfa,MBA.A2179.8GB.256GB.Grey.Good,1e94610d-47fc-4e18-910a-1cbcec05bde1,Offline,0,ram:256GB; storage:Grey,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-gb-qwerty/1e94610d-47fc-4e18-910a-1cbcec05bde1?l=12
P3,sku_spec_mismatch,5905466,72bfcf98-639e-4ba0-933b-0cc1f984b52e,MBA.A2179.8GB.256GB.Grey.Fair,1e94610d-47fc-4e18-910a-1cbcec05bde1,Offline,0,ram:256GB; storage:Grey,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-gb-qwerty/1e94610d-47fc-4e18-910a-1cbcec05bde1?l=12
P3,sku_spec_mismatch,5892061,bea7c833-a4a2-4ce8-ae28-3acce8d767d6,MBP.A2251.16GB.1TB.Silver.Fair,a783b5c6-b1b8-4e44-bd23-49b8ee41c098,Offline,0,ram:1TB; storage:Silver,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-1-tb-qwerty-english-us/a783b5c6-b1b8-4e44-bd23-49b8ee41c098?l=12
P3,sku_spec_mismatch,5874632,d62b72c6-dc4f-47b8-a1d5-0f2571a827dd,MBA.A2337.16GB.256GB.Grey.Good,248fb5ca-688d-41a1-8f10-517478812b3b,Offline,0,storage:Grey,,MacBook Air 13-inch (2020) - Apple M1 8-core and 7-core GPU - 16GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-133-inch-2020-m1-8-core-and-7-core-gpu-16gb-ram-ssd-256gb-qwerty-canadian/248fb5ca-688d-41a1-8f10-517478812b3b?l=12
P3,sku_spec_mismatch,5860299,be7d2edb-4ae6-48a6-8c7e-56c978b49a60,MBP16.A2141.16GB.1TB.Grey.VGood,54938c63-7812-4bd5-be19-502d240dceee,Offline,0,ram:1TB; storage:Grey,,MacBook Pro Retina 16-inch (2019) - Core i9 - 16GB SSD 1000 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-16-inch-2019-core-i9-16gb-ssd-1-tb-qwerty-english-uk/54938c63-7812-4bd5-be19-502d240dceee?l=12
P3,sku_spec_mismatch,5860258,1cdbc179-d1ad-423a-9758-230460d7c537,MBA.A2179.2020.i5.8GB.512GB.Grey.Fair,defdf354-2287-4d17-ad0e-26b4b8955427,Offline,0,ram:i5; grade:Grey,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-512-gb-qwerty/defdf354-2287-4d17-ad0e-26b4b8955427?l=12
P3,sku_spec_mismatch,5850815,c2b947fd-1570-4740-9ba9-aa5c95f0eca2,MBP.A2141.16GB.512GB.Grey.VGood,ada7178e-5527-4789-b896-4911ab21420e,Offline,0,ram:512GB; storage:Grey,,MacBook Pro Retina 16-inch (2019) - Core i7 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-16-inch-2019-core-i7-16gb-ssd-512-gb-qwerty/ada7178e-5527-4789-b896-4911ab21420e?l=12
P3,sku_spec_mismatch,5822967,9c7aca41-05ad-4081-8403-e4c7cbf210ee,MBA.A2681.8GB.256GB.Silver.Vgood,6c42ad60-b32e-499d-8cc6-03b18e570202,Offline,0,storage:Silver,,MacBook Air 13-inch (2022) - Apple M2 8-core and 8-core GPU - 8GB RAM - SSD 256GB - Standard display - QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-13-inch-2022-m2-8-core-and-8-core-gpu-8gb-ram-ssd-256gb-qwerty/6c42ad60-b32e-499d-8cc6-03b18e570202?l=12
P3,sku_spec_mismatch,5785811,b0cb27d6-66d5-45a3-aa96-c33e32ed1a12,MBP.A2289.i5.8GB.256GB.Silver.Fair,6a12f485-f07a-485a-9ca9-a025126a5054,Offline,0,storage:256GB,,MacBook Pro Retina 13-inch (2020) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-8gb-ssd-256-qwerty-english/6a12f485-f07a-485a-9ca9-a025126a5054?l=12
P3,sku_spec_mismatch,5785810,6b0aae58-4110-4255-b9dd-5a9f1c762135,MBA.A1932.2019.8GB.128GB.Grey.Good,aa2b1d19-e2d8-42b2-b4cd-39413589090f,Offline,0,storage:128GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-128-gb-qwerty/aa2b1d19-e2d8-42b2-b4cd-39413589090f?l=12
P3,sku_spec_mismatch,5754130,83e18a86-1aca-4c39-93cf-39be4020c1d9,MBP13.2020.A2289. i5.256.Grey.Fair,062591f8-62ae-4d72-be43-6417a63ad900,Offline,0,chip:A2289; storage:256,,MacBook Pro Retina 13-inch (2020) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2020-core-i5-16gb-ssd-512-gb-qwerty/062591f8-62ae-4d72-be43-6417a63ad900?l=12
P3,sku_spec_mismatch,5727829,7235100b-e12c-46dd-98d1-5431453d9a7b,MBP.A2159.i5.8GB.256GB.Silver.VGood,8aec7205-486d-4d96-b218-87f9427b34cb,Offline,0,storage:256GB; grade:VGood,,MacBook Pro Retina 13-inch (2019) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-pro-retina-133-inch-2019-core-i5-8gb-ssd-256-gb-qwerty-english-us/8aec7205-486d-4d96-b218-87f9427b34cb?l=12
P3,sku_spec_mismatch,5712370,f10bb0d9-3b2c-48aa-b693-cca870054e23,MBA.A2179.2020.8GB.512GB.Silver.Good,ca7a6f67-5725-4ffe-8179-031c56d33943,Offline,0,storage:512GB,,MacBook Air Retina 13-inch (2020) - Core i5 - 8GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i5-8gb-ssd-512-gb-qwerty-english-us/ca7a6f67-5725-4ffe-8179-031c56d33943?l=12
P3,sku_spec_mismatch,5712361,a380d2f0-1897-4f36-bfaf-d10d430dbbea,MBA.A1932.2019.16GB.512GB.Gold.Fair,1c9c0aca-33a7-426c-8e0f-289f4fd65f1f,Offline,0,storage:512GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 16GB SSD 512 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-16gb-ssd-512-gb-qwerty-english-uk/1c9c0aca-33a7-426c-8e0f-289f4fd65f1f?l=12
P3,sku_spec_mismatch,5709669,341867c5-d4e5-4435-b1b2-e4254c20c195,MBA.A2179.i3.8GB.256GB.Silver.Fair,9bb8f64a-7bd9-4087-b3ca-3fa978655da6,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2020) - Core i3 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2020-core-i3-8gb-ssd-256-gb-qwerty/9bb8f64a-7bd9-4087-b3ca-3fa978655da6?l=12
P3,sku_spec_mismatch,5704477,538bbea2-c4e6-4db8-a6e6-4881c4e6047a,MBA.A1932.2019.8GB.256GB.Grey.Fair,7b001f5f-bf3c-425d-b3e9-be4bb272956c,Offline,0,storage:256GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 256 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-256-gb-qwerty-english-us/7b001f5f-bf3c-425d-b3e9-be4bb272956c?l=12
P3,sku_spec_mismatch,5704342,e21ebbfd-57f5-4c89-9e91-c67aaab9eff4,MBA.A1932.8GB.128GB.2019.Gold.Fair,80760140-6528-4a2a-aab7-68d06b049d94,Offline,0,ram:128GB,,MacBook Air Retina 13-inch (2019) - Core i5 - 8GB SSD 128 QWERTY - English,https://www.backmarket.co.uk/en-gb/p/macbook-air-retina-133-inch-2019-core-i5-8gb-ssd-128-gb-qwerty-english-uk/80760140-6528-4a2a-aab7-68d06b049d94?l=12
